,text
953,"Houston #Harvey flood latest:

-FEMA: Houston will take ""years"" to recover
-250,000 without power
-1800+ in shelter… https://t.co/i0N8QwkIL0"
954,FEMA shelters - find with FEMA app or text SHELTER + your zip code to 4FEMA (43362) #Harvey https://t.co/RYosNO14Fu
955,"Help if you can. Recommend direct donations to *local* food banks, shelters, etc., already embedded in their commun… https://t.co/aypzbFRwD9"
956,"Houston OEM list of temp emergency shelters as of 1:49 on 8/27: https://t.co/nOclWdNKS2
Don't drive, be safe, ❤️.   #HoustonFlood #Harvey"
957,"#RedCross is providing shelter, meals &amp; comfort to people impacted by #Harvey. To find a (cont) https://t.co/QNcAV2rtUv"
958,"#RedCross is providing shelter, meals &amp; comfort to people impacted by #Harvey. To find a (cont) https://t.co/8O8eWmlywF"
959,Gallery Furniture opening up stores for use of shelter. #HurricaneHarvey #Harvey #TropicalStormHarvey
960,"Hot damn, @GFToday is opening up its stores as #Harvey shelters to humans and their pets. North Fwy &amp; Richmond locations."
961,"#RedCross is providing shelter, meals &amp; comfort to people impacted by #Harvey. To... https://t.co/0xnQJ8hUaC by… https://t.co/gaVWWCasOC"
962,"#Harvey flooding is ‶terrifying,‶ says woman sheltering on 2nd floor of her home with 11 others in Dickinson, TX https://t.co/cew6PBVCDu"
963,In #Houston and need shelter? you are being asked to group together with neighbors #Contact 713-426-9404 to be pick… https://t.co/PHkrfIIhNl
964,"Updates, cancellations, shelter locations, how to help and more Tropical Storm #Harvey intel for Austinites… https://t.co/32CE7Rgfo0"
965,my friend's car got flooded but he's safe at a shelter now #Harvey https://t.co/devimSzfSz
966,#prayfortexas Firefighter says his trailer and ambulances R full of people. Another shelter can only hold 500 &amp; it's full. #Harvey
967,Coalition for the Homeless partners are offering emergency shelter to homeless individuals/families during #Harvey:… https://t.co/kaDIY0dTTV
968,Latest on Louisiana from #Harvey: 8 people sheltered in Rapides right now. Request being sent to feds for fed declaration for SWLA. #lawx
969,Families after being rescued and taken to the convention center shelter. #Harvey https://t.co/rrMQnjQVu4
970,shelter. #Harvey https://t.co/7lp5HYxCDx (2/2)
971,No checks at shelters for #undocumented people escaping #HoustonFlood #Harvey https://t.co/zjejAuY4vx
972,Help those affected by #Harvey. If I can't donate $ there are plenty of people/animals in need of food/shelter/meds &amp; blood donations.
973,"@scalzi 1)Given info available by NWS, were shelters in place before #Harvey hit, and busses/trans available for pp… https://t.co/A9wSCnaUiP"
974,@FEMARegion6 where are any shelters open near or around Airport Blvd/Hillcroft in Westbury neighborhood. #Harvey #Houston #HoustonFlood
975,"#Harvey
Abbott activated 3,000 national guard &amp; state guard service members, will bring 500 vehicles, 14 aircraft, &amp; will open six shelters!"
976,@MattressMack is a real #Houstonian   Thank you for all you do!!  https://t.co/mz7i554fRO. #houston #Harvey #shelter
977,"@lakewoodch Praying. Wouldn't it be more like Christ to donate for others?  Food, shelter, diapers, Red Cross??… https://t.co/VFhNRmcMFC"
978,"Cattle sheltering stations being set up, some areas moving cows in Texas #Harvey  https://t.co/qCZrz7AE62"
979,Lots of #water in #houston #texas if you are #thirsty lol. #harvey #hurricane #shelterinplace… https://t.co/zBXWXAQ4vc
980,#NorthShore 9th grade center is a shelter now to anyone on the #Eastside of i10 &amp; Federal #Houston #Harvey #houstonflood
981,"Officials say no one's checking ID's or ""status"" at shelters. All who need help are welcome. #abc13 #Harvey"
982,".@KHOU has a list of available area shelters, along with numbers to call for rescue. #Harvey #ScienceMarchHou https://t.co/MS6X4GuSlg"
983,"@JustinGlawe Justin, any way to find out and publish which #Harvey shelters will take evacuees who have pets with them? Thx!"
984,List of shelters in #Houston if you have been displaced by #Harvey and #houstonflood https://t.co/lCWFYA5Ov3
985,"Information on #Harvey evacuation shelters, ways to help evacuees and more can be found on https://t.co/UZTyGT5BDs. https://t.co/LU2DGSiyaz"
986,George R. Brown Convention Center open for #shelter #Houston #Harvey https://t.co/kDqyYmX4xb
987,"Red Cross says about 400 people in the GRB Convention Center shelter so far, expecting more than 1,000. #Harvey https://t.co/P1ZQY8DCNx"
988,BEYOND HEROES: @TXMilitary ‘s LT Hesse and SN Landers handling military disasters and coordinating shelter for thos… https://t.co/eq0pYPF0ca
989,BEYOND HEROES: @TXMilitary ‘s LT Hesse and SN Landers handling military disasters and coordinating shelter for thos… https://t.co/9xoMBQ2vit
990,Please don't let Barbara Bush say anything about this hurricane and the shelters.  #harvey        Be safe east Texas!!
991,"@johnjec64 @PilotHasEjected @USCG If you're in #Houston and need shelter, please group together with neighbors and… https://t.co/AVnfB9HFOd"
992,"#RedCross is providing shelter, meals &amp; comfort to people impacted by #Harvey... https://t.co/SpYmEkA8f7 by… https://t.co/s0UgZT7yF7"
993,"#HurricaneHarvey HELP: List of shelters around Houston area – Please #repost  https://t.co/upQboejmCT

#Harvey… https://t.co/EfL78p56LT"
994,"Food, shelter, drinking water and communication channels so critical now... hope the cell networks stay up... #Harvey"
995,@MattressMack God Bless you for all that you do for each person and Houston. Praying for you and your family! #Harvey #shelter
996,"For our followers SW of #Houston, you've still got time to get to a shelter in #Rosenberg. #Harvey https://t.co/pHmONcm1Jk"
997,those who need shelter because of #HurricaneHarvey call 211 #Harvey
998,God bless Jim Mcingvale. He's opening his stores as shelters for those affected by #Harvey. #mattressmack #galleryfurniture #houstonflood
999,"Even if ppl could leave home, remember shelters don't accept pets.  Most pet owners will NOT leave their 🐶 🐱 alone in a hurricane. #Harvey"
